"fnessays";"content"
"data7_25_061.txt";"Ein Interface ist eine Schnittstelle zwischen (Sub) Klassen in welchen Variablen und Methoden definiert werden können, die andere Klassen benutzen."
"data7_25_079.txt";"Ein Interface ist predefinition. Da kann man Variablen definieren und die Funktionen, aber nicht implementieren. Um ein Interface zu implementieren muss man eine Klasse definieren mit ""implements Interface"". zum Beispiel interface student {int mn; int jahre; } class student_work implements student {..."
"data7_30_007.txt";"Interface ist eine ""Vorlage"" die es ermöglicht die in Java mögliche Einfachvererbung zu umgehen und daraus ""Mehrfachvererbung"" zu erlangen. Interfaces offerieren Funktionen und Variablen Variablen müssen Konstante sein; Methoden müssen bei der Verwendung ""public"" deklariert werden. Zum Beispiel interface Uni {...} public class Pruefung implements Uni {...} Methoden werden bei Ihrer Verwendung konkretisiert"
"data7_30_034.txt";"In Java gibt es nur einfache Vererbung, keine mehrfach Vererbung. Das bedeutet, daß jede Klasse nur von einer Superklasse erben kann. Durch interfaces wird dies möglich (mit implements). Man kann Variablen und Methoden definieren. Eine Klasse kann beliebig viele Interfaces implementieren."
"data7_30_051.txt";"Möglichkeit, zu verschiedenen Klassen eine Schnittstelle zu definieren und anzuwenden. wie abstrakte Klasse, aber keine Implementierung! definiert Name der Methode Parameterliste Rückgabewerttype Name der Variable (als static und final deklariert)"
"data7_30_052.txt";"Ein Interface erlaubt es eine einheitliche Struktur zu schaffen. Alle in eine Interface geschriebene Methode müssen in der Klasse, in die das Interface importiert wird näher beschrieben werden, das heißt im Interface werden die Methoden noch nicht fertig implementiert."
"data7_30_056.txt";"Interface ist Schnittstelle der Komponenten nach außen. Im Interface werden die eigenschaften und verhalten der Klasse definiert."
"data7_30_064.txt";"lässt Art von ""Mehrfachvererbung"" zu In Interface können Methoden definiert werden eine Art von Schnittstelle"
"data7_30_097.txt";"Interface = Schnittstelle nach außen. Ein Interface ist wie eine abstrakte Klasse. Wenn eine Klasse ein Interface implementiert muss es seine Methoden implementieren oder die Klassenmethoden als abstrakt deklarieren. Eine Klasse kann von mehreren Interfaces erben. Zum Beispiel: Klassenname implements Interfacename Interfaces werden mit Interface deklariert: zum Beispiel Interface Writer"
"data7_35_043.txt";"In Java ist die Möglichkeit zu einer oder mehreren Klassen eine Schnittstelle zu definieren und anzuwenden. Ein Interface ist ähnlich wie eine abstrakte Klasse, enthält jedoch keine Implementierung. es definiert Namen und Methoden, deren Parameterlisten (Paramtertype und namen) deren Rückgabewerttypen Namen und Variable"
"data7_35_063.txt";"= Schnittstelle. In einem Interface definiert man Methoden, die in späteren Klassen implementiert sein sollten. In Java kann durch Interface das Konzept einer ""Mehrfach Vererbung"" realisiert werden und einheitliche Implementierung der Klassen gewährleisten."
"data7_35_074.txt";"Interface (Schnittstelle) definiert die Menge der Methoden die von den Subklassen geerbt und implementiert werden können. Interfaces werden zur Mehrfacherbung benötigt, da eine Subklasse von nur einer  Superklasse, oder mehrere Interfaces erben kann."
"data7_35_080.txt";"Ein Interface wird über den Klassennamen als solches definiert. interface anInterface Es beinhaltet Klassen und Methoden. Der Zweck eines Interfaces besteht darin, Schnittstellen zu definieren. Im Interface wird nur die Signatur einer Methode implementiert. Der Rumpf wird erst in den untenstehenden Klassen implementiert. In Java gibt es keine Mehrfach-Vererbung. Eine Subjklasse kann aber quasi von mehreren interfaces ""erben"". Mit Interfaces kann daher auch in Java eine Art von Mehrfachvererbung erreicht werden."
"data7_35_087.txt";"Ein Interface ist eine Vorlage die einer Klasse Schnittstellen  vorschreibt das hießt es werden sowohl Klasse, Methoden und Variablen als abstract gesetzt und müssen dann in der Klasse implementiert werden. Anwendung: zum Beispiel: class Auto implements Fahrzeug (Interfacename) { }"
"data7_35_089.txt";"Interface bieten zusätzliche Funktionen auf die zugegriffen werden kann; Schnittstelle zu anderen Komponenten Da in Java nur von einer Klasse geerbt werden kann, kann man Interfaces (durch implements name in der Signatur) ein oder mehrere Interfaces implementiert werden Definiert werden können Methoden."
"data7_40_002.txt";"Interface in Java macht es möglich für eine oder mehrere Klassen Schnittstellen zu definieren und anzuwenden. Definiert sind: Namen der Methode parameter (Typ und Bezeichner) Rückgabewerttyp Namen der Variable Eine Klasse kann nur von einer Klasse erben. Interfaces ermöglichen die Mehrfachvererbung."
"data7_40_003.txt";"Möglichkeit zu einer oder mehreren Klassen eine Schnittstelle zu definieren und anzuwenden. Ähnlich abstrakten Klassen jedoch beinhalten sie keine Implementierung. Sie definieren Signaturen von Methoden: Namen von Methoden (deren Parameterliste und Rückgabewerttyp) Name von Variablen (implizit static und final) Interface besteht ausschließlich aus Konstanten und abstrakten Methoden."
"data7_40_004.txt";"Interfaces dienen dazu eine einheitliche Schnittstelle zu erzeugen. In einem Interface kann man Variablen und Methoden definieren. Mit Interfaces ist eine Art Mehrfachvererbung möglich."
"data7_40_025.txt";"Durch Interfaces können Klassen eine einheitliche Struktur haben. Dadurch werden die Klassen (und der Code) übersichtlicher, man kann Fehler leichter vermeiden bzw. finden."
"data7_40_057.txt";"Interface ist wie eine abstrakte Klasse, aber ohne Methoden, die nicht abstract sind. Es ist eine Schnittstelle, die man verwenden kann, so dass alle Klassen, die eine (oder mehrere) Interface implementieren, gleiche Funktion haben. Alle Methoden und Variablen des Interfaces sind public und static."
"data7_40_066.txt";"Interfaces sind Namens / Schnittstellendefinitionen Methoden und Interface sind abstract (=> können also nicht instantiiert werden. Lösen somit das Proglem der nicht vorhandenen Mehrfachvererbung in Java. Eine ""Subklasse"" kann zwar nur von 1 Superklasse erben, aber mehrere Interfaces implementieren."
"data7_40_078.txt";"In Java gibt es die Möglichkeit zu einer odermehreren Klassen eine Schnittstelle nach außen zu definieren und anzuwenden. Ein Interface ist ähnlich wie eine abstrakte Klasse enthält aber keine Implementierung. Interface definiert Namen und Methoden. Eine Subjklasse kann von beliebig vielen Interfaces und maximal einer abstrakten Klasse erben."
"data7_40_086.txt";"Eine Subklasse kann von beliebig vielen Interfaces und einer Klasse erben (= Interface Implementierung) Möglichkeit eine Schnittstelle zu definieren und anzuwenden, ähnlich wie abstrakte Klassen. Jedoch keine Implementierung. Ein Interface definiert Namen von Methoden, deren Parameterliste, deren Rückgabewerttypen und Namen der Variablen (static, final)"
"data8_0_06.txt";"Reverse Engineering, Redefinition oder Programmüberarbeitung Hohe Flexibilität geringere Wartung Schnellreaktionen zu neuen Entwicklungen"
"data8_1_01.txt";"Bei Reengineering liegt der Nutzen bei Kostensekung bei Wartungsaufgaben Qualitätsverbesserungen, Motivation und Flexibilitätssteigerung. Weiters kann man sich durchaus einen Wettbewerbsvorteil durch Effizienzsteigerung herausholen. Vorteile hier wären Produktivitätssteigerung, Lebenszyklusverlängerung, Migration auf neue Plattformen."
"data8_3_02.txt";"Reeningeering: Nutzungsdauer verlängern Wartbarkeit des Systems erhöhen Design- oder Komplexitätsprobleme beseitigen um Systemerweiterung oder -integration zu ermöglichen Wartungsproduktivität erhöhen um zukünftige Änderungen schneller durchführen zu können Neuentwicklung wäre teuer Altsystem nicht ausreichend dokumentiert und Schnittstellen für die Anbindung neuer Komponenten fehlen"
"data8_3_11.txt";"Reengineering: Vorteile: Nutzungsdauer eines Systems verlängern, die Wertbarkeit erhöhen, Neuentwicklung meist teurer, Komplexitätsprobleme Standardprodukt: meist Komplettlösung mit Installation und Wartung. Problematisch könnte die Einbindung von Altsystemen sein."
"data8_3_12.txt";"Reengineering falls man den Produktlebenszyklus des bestehenden Systems verlängern will. Weiters sollte die Funktionalität (und technische Qualität) und die Anwenderzufriedenheit (unter betriebswirtschaftlichen Aspekten) ein Mindestmaß nicht unterschreiten. Sollte dieses Mindestmaß unterschritten sein, beziehungsweise sollten die betrieblichen Prozesse nicht durchgängig abgebildet (integriert) sein, empfiehlt sich eine neue Standardlösung."
"data8_3_13.txt";"Reengineering (Integrierung des Altsystems): Nutzungsdauer des Systems zu verlängern; Wartbarkeit zu verbessern; kostengünstigeres Konfigurieren.  Standardprodukt: allgegenwärtig am Markt; Suchen des am besten geeigneten Herstellers; immer am letzten Stand der Technik, durch Online-Aktualisierungen."
"data8_3_28.txt";"Reengineering günstiger als Neuentwicklung / Kauf Nutzungsdauer wird erhöht, bessere Warbarkeit, Beseitigung von Komplexitätsproblemen -> Integration von neuen Systemen möglich, Steigerung der Wartungsproduktivität -> Änderungen leichter durchführbar. Individuallösung besser abgestimmt auf das Unternehmen."
"data8_3_34.txt";"Solange das Individualsystem, das in der Regel genau auf das Unternehmen und die Geschäftsprozesse abgestimmt ist, von den Anwendungen und der Benutzerfreundlichkeit, den Anforderungen des Unternehmens enspricht, sollte es beibehalten werden. Nur bei Mängeln oder nichtausreichender Funktionalität sollte auf ein Standardsystem, das in der Regel eher allgemeine Funktionen hat zurückgegriffen werden."
"data8_3_35.txt";"Die Gründe für ein Reengineering liegen in der verlängerten Nutzungsdauer des Systems, der Senkung der Wartungskosten und gleichzeitiger Steigerung der Wartungsproduktivität sowie der Motivationserhöhung in der IS-Abteilung. Zudem ist ein Reengineering in den meisten Fällen günstiger als eine Neuentwicklung. Für die Neuentwicklung spricht besonders der Tatbestand, daß bei Altsystemen oft der Einsatz von neuen Technologien, zum Beispiel Protokollen nicht möglich ist oder bestimmte Schnittstellen nicht existieren. Man nennt diese Problematik die sogenannte Erblast von Altsystemen."
"data8_3_37.txt";"Nutzungsdauer verlängern, Wartbarkeit des Systems erhöhen, Neuentwicklung oft teurer; Altsysteme oft nicht ausreichend dokumentiert oder Schnittstellen fehlen; Vorteil des Reengineering auf jeden Fall Lebenszyklusverlängerung, Qualitätsverbesserung, Migration auf neue Plattformen"
"data8_4_03.txt";"Beibehaltung des Individualprodukts: - Kostenfaktor - Altsystem besser bekannt, auch Mitarbeitern - Durch Reengineering kann Altsystem verbessert werden - spätere Änderungen wieder nur mit hohem Aufwand verbunden  Standardprodukt: - bessere Integration - Altsystem zu alt, oder komplex um ein Reeingeneering durchzuführen - Standardprodukt einheitliche Struktur, eventuell auch länderübergreifend - bessere Effizienz in IS-Bereich -> Wettbewerbsvorteil"
"data8_4_04.txt";"Reengineering: Lebenszyklus verlängern, kurzfristig sicher kostengünstiger, keine Schwierigkeiten beim Übetragen der Daten! Standardprodukt: unter Umständen lange Implementierungszeit (+ für Reengineering) Erweiterung zu handel und Zulieferer eventuell möglich! langfristig wahrscheinlich bessere Entscheidung"
"data8_4_05.txt";"Reengineering => ween Altsystem integriert werden kann. Durch Reengineering kann man migrieren auf neue Plattform ohne gesamtes System auszuwechseln. man verlängert die Nutzungsdauer des Systems. man erhöht die Wartbarkeit und Wartungsproduktivität des Systems. Standardprodukt: ganzes neu System. Es können auch ausgewählt werden. Weil du kannst die Standardprodukte gleichzeitig benutzen (verkäufer und dam Benutzer) Lieferanten ist verantwortlich für Wartung und Pflege Diese Produkte sind schon ausprobiert worden (Es gibt Erfahrung)."
"data8_4_08.txt";"Reengineering: Verlängerung der Nutzungsdauer Benutzer sind mit System vertraut Verringerung der Wartungstätigkeiten Verringerung der Komplexität des Altsystems Erhöhung der Produktivität Erzielung von Wettbewerbsvorteilen Erhöhung der Benutzer-Zufriedenheit Standardprodukt: Altsystem stellt eine Altlast dar Altsystem zu wenig flexibel Reengineering des Altsystems könnte sehr kosten- und zeitintensiv sein und könnte zu größeren Produktivitätsverlusten führen Standardprodukt ist eine bewährte Lösung Kosteneinsparung: Support und Wartung eventuell billiger als bei Altsystem"
"data8_4_20.txt";"Warum Reengineering? Verlängerung der Nutzungsdauer Erhöhung der Wartbarkeit Erhöhung der Wartungsproduktivität Design- und Komplexitätsprobleme beseitigen Neuentwicklung zu teuer Altsystem: nicht ausreichend dokumentiert fehlen von Schnittstellen zur Anbindung neuer Komponenten Probleme bei Individualprodukt: keine Software-Komponenten am Markt Problem des Wartens und des Services."
"data8_4_21.txt";"Grundsätzlich ist das Reengineering kostengünstiger und oft auch einfacher in der Handhabung (eventuell keine neuen Einschulungen, etc.). Außerdem ist das Anschaffen neuer Hardware unter Umständen nicht notwendig. Die Frage ist, wie das Altsystem aufgebaut ist. Der Aufwand ist abzuschätzen und auf Grund dessen eine Entscheidung zu treffen. Standardsoftware hat den Vorteil der eventuellen Überlegenheit in funktionsumfang, Benutzerfreundlichkeit, Wartbarkeit, etc. Außerdem ist es unter Umständen möglich, das neue System schneller zu integrieren, versus ein Reengineering => (Zeitaufwand)."
"data8_4_27.txt";"Reengineering: bestehende Prozess könnte um Funktion erweitert werden neue Produkt ist zu teuer Verbesserung mittels Reengineering vervollsätndigen der Dokumentation um bessere Wartung zu ermöglichen Restrukturierung des Codes Standardprodukte: man weiß worauf man sich einläßt oft teure Wartung (bei SAP 50 % Wartungskosten)"
"data8_4_38.txt";"für die beibehaltung spricht, dass ein individualprodukt bestmöglich an schon bestehende geschäftsprozesse angepasst werden kann. sollte es jedoch nicht mehr den aktuellen anforderungen entsprechen, könnte ein teures Reengineering notwendig werden, insbesondere bei zu komplexen oder schlecht dokumentierten individualentwicklungen. ein standardsprodukt liesse sich dann vielleicht billiger installieren, allerdings könnte es nötig sein, die eigenen geschäftsprozesse daran anzupassen."
"data8_4_41.txt";"Beibehaltung: individuelles produkt kostet mehr als standard produkt. standardprodukt kann nicht alle probleme des betriebes lösen um zu Reengineering des individualprodukts brauchen wir IT Kräfte deshalb personalkosten höher werden. und also eine neue programerstellung kostet auch zu viel (zum Beispiel SAP)"
"data8_4_46.txt";"standardprodukt leichter zu bedienen beziehungsweise zu erlernen; keine besonderen kenntnisse erforderlich; mitarbeiter können schnell produktiv werden; nachteil: mögliche sicherheitslücken. reengineering: bessere wartbarkeit, längere lebensdauer; Funktionsausbau, keine teure neuinvestiton für neues produkt; effizienzsteigerung bei diversen prozessen nachteil: wenn produkt sehr schelcht aufgebaut -> mit Reengineering kommt es einer neuentwicklung gleich"
"data8_5_18.txt";"Nachdem das Unternehmen sein Produktprogramm erweitern und expandieren will, stellt sich die Frage, ob das derzeitige System diese Umstellung mitmachen kann (und wenn ja, zu welchem Preis). Die Beibehaltung ist zu empfehlen, wenn der technische Stand noch und eine gute Dokumentation gegeben ist. In diesem Fall wäre eine ERweiterung wohl die kostengünstigere Lösung (und ist auch mit geringerem zeitlichen und organisatorischen Aufwand umsetzbar). Für ein neues Standardprodukt würden eine schlechter technischer Stand des Systems, schlechte Wartbarkeit, eine ungenügende Dokumentation sowie das Fehlen von Schnittstellen für  die neuen Anforderungen sprechen."
"data8_5_22.txt";"Reengineering: unterscheidet man zwischen Revers und  Fordward Reengineering: Forward: höherer auf eine niedrigere Abstraktionseben: Reverse: Extraktion von Information Warum Reengineering: Altsystem integrieren kann niedrigere Kosten Nutzungsdauer verlängern Wartbarkeit wieder vorhanden, nicht so kompliziert; Vereinfachung. Wiederverwendbarkeit; Spezifikation; Standardprodukt: keine neue Entwicklung -> somit keine Fehlerquellen (Daten, Softwareschutz); leicht erlernbar für den Mitarbeiter; individuell gestalten, keine besonderen Fachkenntnisse; keine IT Fachkräfte notwendig; Wartung eventuell kostengünstiger."
"data8_5_43.txt";"Individualentwicklung ist im vergleich zu fremderstellung billiger das system kann durch das Reengineering ergänzt, saniert werden. Möglichkeiten sind reverse engineering: rückentwicklung um auf die anfangsdaten zu kommen sanierung: es werden einzelne aktivitäten ausgesucht die nicht richtig funktionieren, werden überarbeitet und ersetzt ergänzung: fehlende daten werden hinzugefügt miteinbeziehung der mitarbeiter bei der entwicklung, wodurch die motivation steigt keine bindung an einen anbieter standardprodukt: is in der regel für klein- und mittelbetriebe zu teuer, es entstehen kosten bei der anpassung, vielleicht auch einschulung der mitarbeiter. das unternehmen green bull würde sich an den anbieter binden, der vorteil wäre die wartung und pflege des systems durch den anbieter (keine likale installation und wartung) kosten: pauschalgebühr oder auf nutzungsbasis"
"data8_5_45.txt";"für das Reengineering sprechen qualitätsverbesserung, leistungsverbesserung flexibleres produkt. für die beibehaltung des individualprodukts sprechen vor allem die kostengründe und dass die mitarbeiter schon voll auf das system eingelernt sind. das heißt es sind wahrscheinlich umschulungen nötig. für das standardprodukt spricht, dass es höchst wahrscheinlich in einer sprache formuliert ist, die dann sehr gut mit anderen erp-systemen zusammenarbeiten kann. das bedeutet, dass eine erleichterte interaktion zwischen verschiedenen unternehmen möglich ist. Im falle von green bull vor allem die zu beliefernden geschäfte."
"data8_5_47.txt";"beibehaltung - günstiger, durch Reengineering könnte vorhandenes System verbessert werden. standardprodukt oft  sehr teuer und benötigen eventuell zusätzliches personal zur wartung. standardprodukt: system übernimmt kernprozesse des unternehmens. neue bereiche können übergreifend hinzugefügt werden. zeitnahe datenbank, dadurch verhinderung von redundanzen lebensdauer länger"
"data8_5_48.txt";"Vorteile Reengineering geringere kosten, da produkt bereits vorhanden -> nur verbesserungen notwendig keine übertragung der vorhandenen daten in das neue produkt erforderlich. firma bereits mit älteren produkt vertraut bessere individualanpassung an das unternehmen nur die komponenten die auch tatsächlich benötigt werden -> bei standardprodukten -> viele funktionen -> unüberschaubar möglichkeit zur ausführlichen dokumentation vorteile standardprodukt: geringerer zeitaufwand asp outsourcing"
"data8_6_07.txt";"Bei der Beibehaltung / Weiterentwicklung können die Datenbestände so bleiben wie sie vorliegen und müssen nicht umgestellt werden. Außerdem ist die Eigenentwicklung an die Anforderung des Unternehmens angepaßt. Bei einem Standardproduktmuss der Datenbestand konvertiert werden. Zumeist sind aufwendige Customizing-Schritte notwendig. Auf lange Sicht ist ein Standardprodukt billiger und bei Fehlern kann man  sich beim hersteller regressieren (wenn Schaden vorliegt)."
"data8_6_09.txt";"Für die Beibehaltung sprechen unter anderem die geringeren Kosten. Reengineering kann ebenso die Produktivität steigern, den Lebenszyklus verlängern, die Wartungskosten senken. Außerdem führt Reengineering durch die Effizienzsteigerung auch zu einem Erfolg am Markt. Ein Standardprodukt wie SAP wäre dagegen sinnvoll, da die Firma ja expandiert und somit auch um einiges Gräßer wird. Dieses Programm wäre dann von Grund auf darauf angelegt und etwaige Altlasten aus dem Altsystem (die bei einer Vergrößerung des Unternehmens hinderlich sein könnten) würden wegfallen. Standardprogramme werden ja dann ohnehin an manche individuellen Bedürfnisse angepasst nur hat es von haus aus schon die Komponenten beziehungsweise Programmierung, die für ein größeres Unternehmen geeignet sind."
"data8_6_10.txt";"Standardprodukt ist möglicherweise für die internationale Erweiterung besser gerüstet durch lokalisierungsoptionen. Reengineering ist nur ratsam, wenn das Legacy Stem gut dokumentiert ist und der Code leicht verständlich und gut strukturiert. Es gäbe die Möglichkeit des Reverse- & Forward Engineering. Standardprodukt würde bei einer Big Bang Einführung möglicherweise große Umstellungsaufwände / Schulungsaufwände bedeuten."
"data8_6_14.txt";"Beibehaltung: Reengineering billiger Mitarbeiter kennen System Motivation steigt Altsystem kann Weiterverwendet werden Bessere Anpassung an Unternehmen.  Standard: Wartung durch externen Anbieter Externe (bessere) Programmierer Wartung teuer % % von Lizenzumsatz) Keine Eigenen Programmierer notwendig."
"data8_6_16.txt";"Beibehaltung / Reengineering: speziell auf Betrieb angepasst bestehende Daten können weiterverwendet werden weniger Umstellungsprobleme Hardware kann eventuell beibehalten werden Wartungsaufwand wird verringert.  Standardsoftware: bessere Kompatibilität zu Firmenexternen besserer Support billiger aussgereiftere Produkte Wachsen leicht möglich."
"data8_6_17.txt";"Für Beibehaltung: individuell an jeweilige Geschäftsprozesse angepasst Mitarbeiter sind System gewohnt (Umschulung wäre notwendig) Umstieg auch teurer, aufgrund Lizenzgebühren Total Cost of Ownership beachten (Anschaffung, Wartung) Service, Update) technische Qualität Erweiterung Beibehaltung (eventuell kleine Anpassungen) Neuentwicklung beziehungsweise Umstieg, Sanierung, Benutzerzufriedenheit, Reengineering Für Standardsoftware spricht vermutlich fehlerfreier -> gut ausgetestet Anbieter für Funktion verantwortlich"
"data8_6_19.txt";"Eine Individualentwicklung ist den Bedürfnissen des Unternehmens angepasst. Bei einem Standardprodukt ist dies nicht der Fall, hier muss sich die Firma oft der Software anpassen. Vorteile von Standardsfotware sind, dass diese im Vergleich günstiger sind, sie für verschiedene Sprachen erhältich sind (neue Mitarbeiter in Osteuropa). Das Standardprodukt hat schon definierte Schnittstellen, bei der Selbstentwicklung muss dies nicht immer der Fall sein. Ein Reengineering könnte kompliziert werden, wenn nicht gut und auführlich dokumentiert wurde. Sollten nur kleine Anpassungen notwendig sein ist ein Reengineering sicher vorteilhaft."
"data8_6_23.txt";"Invidividualprodukt: Produkt ist den Mitarbeitern bekannt hat sich bewährt erweiterbar kostengünstiger als Neuentwicklung Verlängerung des Lebenszyklus einfachere Wartung international nicht umsetzbar entspricht nicht den neuen Anforderungen sprachliche Barrieren  Standardprodukt: hoher Standardisierungsgrad Einschulung und Wartung des Produktes durch SAP hohe Lizenzgebühren - teuer Einschulung der Mitarbeiter jetziges Programm wertlos"
"data8_6_25.txt";"Gründe Beibehaltung: Da individuell: auf die Anforderungen des Unternehmens abgestimmt. Frage? Ist das System einer Osterweiterung gewachsen => welche Kosten verursacht diese Erweiterung wenn das System angepasst werden muß, ist es überhaupt möglich? wenn das OK -> Beibehaltung => sonst Analyse Qualität Benutzerfreundlichkeit, Anpassung, Behaltung, Neu, Reengineering 0> Wenn eine Anpassung bzw. Reengineering teurer ist als ein Neusystem (inklusive Datentransfer!) dann Neusystem -> sonst Altsystem und Schulung, Software, Hardware, Total costs of Ownership berücksichtigen auch hier (Schulung und Wartung)"
"data8_6_26.txt";"Die Individualentwicklung ist maßgeschneidert und hat schon viel Geld gekostet, weitere Investitionen sind als geringer einzuschätzne als die Neuinvestition in ein Standardsystem. Auf lange Sicht gesehen, schätze ich aber die Kosten eines Standardsystems als geringer ein, da die Entwicklung zentral und kostengünstiger bei SAP oder Microsoft, etc. gemacht werden kann. Standardsysteme können aber nie genau das Unternehmen und die Geschäftsprozesse abbilden, die Individuallösungen bieten, dafür ist die Dokumentation und die Problemlösung, falls Fehler auftreten besser bei Standardsystemen, ebenso vermutlich die Benutzerfreundlichkeit des Systems, da es oft im Look-and-feel an andere bekannte Softwareprodukte angepasst ist."
"data8_6_29.txt";"Gründe für Beibehaltung: Umstellungskosten -> für Software und Hardware und Umschulung der Mitarbeiter hohe Lizenzkosten von Standard-Software (Beispiel SAP R/3) Reengineering zur Verlängerung der Lebensdauer und Erhöhung der Wartbarkeit des ERP-Systems Gründe für Umstieg auf Standard-Software: Hersteller-Erfahrung Software ist intensiv getestet nahezu fehlerfrei / sehr stabil eventuell Kompatibilitätsüberlegungen."
"data8_6_30.txt";"Reengineering / Beibehaltung bei hohen Kosten für Standardprodukt wenig Komplexität gleichbleibenden Anforderungen (oder geringen Änderungen) Wartungskosten ebenfalls meist hoch bei Standardprodukten Für Standardprodukt spricht eben Standardisierung Erfahrung Anbieterseitig weniger Aufwand, knowhow nicht erforderlich"
"data8_6_31.txt";"Reengineering des Individualproduktes Verlängerung der Lebenszeit des Individualproduktes Bessere Nutzung des Produktes, welcher noch genutzt werden sollte den Bedürfnissen des Unternehmens eher anpassbar als die Anschaffung des (fertigen) Standardproduktes  Standardprodukt Ermittlung des Aufwandes erfolgt aufgrund Marktpreis Standardprodukte haben einheitliche Architektur Standardprodukte beinhalten Serviceleitstungen des Herstellers"
"data8_6_32.txt";"Ein Individualprodukt ist genau auf die Wünsche der Firma zugeschnitten - ein Standardprodukt nicht - beziehungsweise muss durch Spezialisten angepasst werden. Wenn jemand im Unternehmen das Standardprodukt kennt und es dementsprechend programmieren kann, dann ja, ansonst beläuft sich die Wartung auf sehr hohen Kosten. Für ein Reengineering spricht des weiteren die bereits eingesetzten Ressourcen sowie eingeschultes Personal und Anwender. Durch die Neueinführung fallen so zusätzliche Kosten an. Ein gutes Reengineering ist sicher ein großer Vorteil."
"data8_6_33.txt";"Individualprodukt ist sicher genau auf die Prozesse von Green Bull zugeschnitten. Mit einem Reengineering können sie dieses noch Leistungsfähiger, leichter und vor allem billiger zu warten, benutzerfreundlichere, vielleicht  bessere Dokumentieren machen. Nachteil ist, daß sie immer wieder Neu beziehungsweise Dazuentwickeln müssen. Bei Standard ERP ist dagegen schon alles notwendige vorhanden. Man muss es nur zukaufen und gegebenenfalls ein wenig Customizen. Es ist weiters schon öfters erprobt und damit nicht so sehr Fehleranfällig -> Bei Individual können viele Kinderkrankheiten entstehen."
"data8_6_36.txt";"für Reengineering: Dieses System bildet unter Umständen die betrieblichen Prozesse dieses Unternehmens besser ab als eine Standardsoftware. Das Unternehmen benötigt nur bestimmte Funktionen der Standardsoftware und könnte vieles gar nicht verwenden. Durch ein Hinzufügen der benötigten Funktionen könnte die Lebensdauer des Systems verlängert werden. Für Standardsoftware: untersützt die wichtigsten betrieblichen Funktionen, weniger fehleranfällig, durch Hinzukaufen von Komponenten leichter erweiterbar, Wartung und Pflege kann abgegeben werden."
"data8_6_39.txt";"für eine beibehaltungs preochen: das ERP system wurde individuell für das unternehmen erstellt, entwicklungskosten waren sicher teuer, system ist im unternehmen schon etabliert, mitarbeiter schon eingelernt. Reengineering: das system als ganzes kann beibehalten werden, es werden erneuerungen durchgeführt, die eine verbesserung der benutzerfreundlichkeit mit sich bringen können systemfehler können ausgebessert oder minimiert werden, aus alten anforderungen kann gelernt werden standardprodukt: leichte benutzerführung, geringere kosten als individualentwicklung enthält basisfunktionen, die für eine grosse anzahl von kunden gefordert wird."
"data8_6_40.txt";"Individualprodukt mit Portfolioanalyse feststellen, ob Reengineering sinn macht technische qualität, benutzerzufriedenhett und betriebswirtschaftliche möglichkeit, erweitern, ersetzen, eventuell nur noch dokumentieren, Reengineering falls eigenes produkt technisch und funktionell zufriedenstellend und personal mit know how über die eigentwicklung vorhanden, sollte dieses weitergeführt werden. Falls: personal nicht mehr da oder eigenes produkt technisch veraltet oder den gestiegenen anforderungen nicht mehr genügt => Standardprodukt vorteile: große Funktionalität alles integriert moderne architektur kein teures entwicklungspersonal mehr notwendig lizenzpreise wahrscheinlich zu verkraften."
"data8_6_44.txt";"Vorteil standardprodukt unter umständen billiger man benötigt keine eigene it abteilung oder it mitarbeiter leicht erlernbar nachteil sicherheitsmangel verwaltung der dokumente vorteil Reengineering geringe oder wenig Einschulung der mitarbeiter nutzungsdauerverlängerung könnte auch billiger sein never change a running system"
"data9_0_01.txt";"Anforderungsanalyse: Spezifikation der Anforderungen (Lastheft) Verbale Darstellung der Anforderungen Definition: formale Darstellung der Anforderungen (Pflichtenheft) Verhandlung"
"data9_0_02.txt";"Zunächst ist es einmal wichtig festzustellen, für welche einsatzgebiete im speziellen unser system eingesetzt werden soll. dabei sollten die personen befragt werden, die später damit arbeiten sollen. aus den unterschiedlichen ist- und soll-zustand ergeben sich die anforderungen für die beschaffung der neuen hard- und software."
"data9_0_03.txt";"Zu beachten ist welche spezifikationen das system hat. mit verschiedenen methoden kann man die anforderungen an das system messen. zum Beispiel Software-metriken, function points. anhand von verschiedenen kriterien (interne, externe datenbestände, schnittstellen, ...) werden verschiedene punkte vergeben und entsprechend gewichtet, um einen überblick über den umfang des projekts zu bekommen. function points sind unabhängig von codezielen im gegesatz zu loc (lines of code), die den softwareumfang anhand von codezeilen definieren, gewichtet nach der programmiersprache. problem hierbei 10 zeilen rekursion sind aufwändiger als 10 zeilen zuweisungen von variablen."
"data9_0_04.txt";"Analyse ist situation hardware software analyse des marktes ziele für die nächsten 5 - 10 jahre"
"data9_0_05.txt";"man kann vier eigenschaften von anforderungen nennen anforderungstyp -> hat auswirkungen auf die schwierigkeiten die sich durch eine änderung der anforderungen ergeben. anwendungsbereiche der anforderung -> produkt-parameter (bezieht sich auf das zu entwickelnde produkt) projekt-parameter (bezieht sich auf die erstellung des produkts) einhaltung der anforderungen -> grad der notwendigkeit der umsetzung einer anforderung obligatorisch, anleitung, information prioriatäten -> relative wichtigkeit einer anforderung, Kosten, zeitlicher ablauf strategisch wichtige langfristige anforderungen quelle der anforderungen -> management"
